Frame,middle,rear,left_front,left_hind,head,right_hind,right_front
458.2059405940594,"(20.23, 2178.31)","(8.54, 2118.27)","(-37.77, 2197.87)","(-52.99, 2126.56)","(12.61, 2224.04)","(48.67, 2082.21)","(68.00, 2228.06)"
458.4574257425743,"(20.13, 2180.34)","(8.87, 2120.67)","(-37.00, 2197.83)","(-53.08, 2130.41)","(12.10, 2225.99)","(48.22, 2081.60)","(69.23, 2231.68)"
458.7089108910891,"(19.81, 2182.82)","(9.81, 2123.82)","(-36.19, 2197.82)","(-53.19, 2133.82)","(11.81, 2227.82)","(47.81, 2081.82)","(69.81, 2233.82)"
458.96039603960395,"(19.37, 2185.42)","(11.45, 2127.52)","(-35.62, 2197.91)","(-53.04, 2136.97)","(11.77, 2229.57)","(47.64, 2082.76)","(69.23, 2234.77)"
459.2118811881188,"(18.88, 2187.54)","(13.54, 2131.17)","(-35.54, 2197.94)","(-52.71, 2139.88)","(11.78, 2231.10)","(47.73, 2083.72)","(67.18, 2235.18)"
459.46336633663367,"(18.69, 2189.11)","(15.87, 2134.51)","(-35.74, 2198.04)","(-52.27, 2142.93)","(11.89, 2232.62)","(48.23, 2084.30)","(64.02, 2236.34)"
459.71485148514853,"(19.03, 2190.17)","(18.03, 2137.17)","(-35.97, 2198.17)","(-51.97, 2146.17)","(12.03, 2234.17)","(49.03, 2084.17)","(60.36, 2239.17)"
459.9663366336634,"(19.95, 2190.91)","(19.61, 2138.90)","(-36.03, 2198.21)","(-52.04, 2149.40)","(12.13, 2235.72)","(49.86, 2083.41)","(56.87, 2243.94)"
460.21782178217825,"(20.84, 2192.09)","(19.94, 2140.16)","(-36.28, 2198.57)","(-52.97, 2152.73)","(11.69, 2237.66)","(49.95, 2082.88)","(53.60, 2250.55)"
460.46930693069305,"(21.83, 2193.66)","(19.50, 2140.94)","(-36.36, 2199.01)","(-54.19, 2155.54)","(11.16, 2239.66)","(49.52, 2082.85)","(51.20, 2257.57)"
460.7207920792079,"(22.65, 2195.69)","(18.65, 2141.69)","(-36.35, 2199.69)","(-55.35, 2157.69)","(10.65, 2241.69)","(48.65, 2083.69)","(49.65, 2263.69)"
460.97227722772277,"(23.00, 2198.04)","(17.74, 2142.89)","(-36.41, 2200.87)","(-56.26, 2159.35)","(10.16, 2243.77)","(47.57, 2085.44)","(48.66, 2268.03)"
461.22376237623763,"(23.27, 2198.57)","(17.60, 2142.94)","(-36.00, 2200.85)","(-56.33, 2159.11)","(10.22, 2244.05)","(47.18, 2085.90)","(48.52, 2268.58)"
461.4752475247525,"(22.90, 2198.55)","(17.74, 2143.37)","(-35.59, 2201.23)","(-56.19, 2159.12)","(10.21, 2244.09)","(47.28, 2086.15)","(48.60, 2267.49)"
461.72673267326735,"(21.92, 2198.00)","(17.92, 2144.00)","(-35.08, 2202.00)","(-56.08, 2160.00)","(9.92, 2244.00)","(47.92, 2086.00)","(48.92, 2266.00)"
461.97821782178215,"(20.53, 2196.93)","(17.89, 2144.34)","(-34.39, 2202.75)","(-56.05, 2161.87)","(9.30, 2243.69)","(48.97, 2085.35)","(49.70, 2265.06)"
462.229702970297,"(18.65, 2197.51)","(17.10, 2145.93)","(-33.90, 2204.99)","(-56.30, 2166.40)","(8.06, 2245.05)","(49.78, 2086.37)","(50.77, 2267.09)"
462.4811881188119,"(16.82, 2198.39)","(15.84, 2147.02)","(-33.57, 2206.73)","(-56.26, 2171.30)","(6.64, 2246.41)","(50.30, 2087.78)","(52.39, 2270.27)"
462.73267326732673,"(15.31, 2199.79)","(14.31, 2147.79)","(-33.69, 2207.79)","(-55.69, 2175.79)","(5.31, 2247.79)","(50.31, 2089.79)","(54.31, 2273.79)"
462.9841584158416,"(14.28, 2201.87)","(12.83, 2148.79)","(-34.52, 2208.37)","(-54.58, 2179.36)","(4.28, 2249.38)","(49.82, 2092.43)","(56.02, 2276.88)"
463.23564356435645,"(14.30, 2203.91)","(12.20, 2149.88)","(-35.58, 2208.16)","(-52.74, 2181.18)","(4.13, 2250.71)","(49.56, 2094.76)","(57.54, 2278.35)"
463.4871287128713,"(14.87, 2206.25)","(12.19, 2151.87)","(-36.99, 2208.15)","(-51.11, 2182.09)","(4.38, 2252.45)","(49.46, 2096.93)","(58.12, 2278.77)"
463.7386138613861,"(15.78, 2208.58)","(12.78, 2154.58)","(-38.22, 2208.58)","(-50.22, 2182.58)","(4.78, 2254.58)","(49.78, 2098.58)","(57.78, 2278.58)"
463.990099009901,"(16.72, 2210.61)","(13.80, 2157.41)","(-38.71, 2209.51)","(-50.31, 2183.16)","(5.02, 2256.90)","(50.58, 2099.63)","(56.84, 2278.41)"
464.24158415841583,"(18.04, 2212.14)","(15.65, 2159.56)","(-37.41, 2210.72)","(-50.54, 2184.03)","(5.52, 2259.08)","(52.32, 2100.27)","(56.45, 2278.65)"
464.4930693069307,"(18.87, 2213.42)","(17.48, 2160.68)","(-34.99, 2212.17)","(-50.97, 2185.31)","(5.51, 2261.03)","(53.97, 2101.13)","(56.46, 2279.51)"
464.74455445544555,"(19.09, 2214.72)","(19.09, 2160.72)","(-31.91, 2213.72)","(-50.91, 2186.72)","(5.09, 2262.72)","(55.09, 2102.72)","(57.09, 2280.72)"
464.9960396039604,"(18.79, 2216.35)","(20.43, 2160.14)","(-28.84, 2215.30)","(-49.80, 2187.84)","(4.52, 2264.24)","(55.47, 2105.22)","(58.33, 2281.77)"
465.2475247524753,"(16.69, 2218.26)","(20.02, 2159.47)","(-27.95, 2216.67)","(-48.99, 2188.15)","(2.65, 2265.58)","(53.69, 2108.23)","(58.43, 2282.06)"
465.4990099009901,"(14.56, 2220.55)","(19.41, 2159.60)","(-28.13, 2217.92)","(-47.30, 2187.77)","(1.30, 2267.11)","(51.58, 2111.34)","(58.60, 2281.68)"
465.75049504950493,"(12.64, 2222.93)","(18.64, 2160.93)","(-29.36, 2218.93)","(-45.36, 2186.93)","(0.64, 2268.93)","(49.64, 2113.93)","(58.64, 2280.93)"
466.0019801980198,"(11.04, 2225.05)","(17.76, 2163.39)","(-31.26, 2219.55)","(-43.84, 2186.10)","(0.61, 2271.02)","(48.22, 2115.58)","(58.49, 2280.36)"
466.25346534653465,"(10.47, 2226.59)","(17.51, 2166.47)","(-32.58, 2219.66)","(-42.45, 2185.68)","(1.72, 2273.18)","(48.15, 2116.22)","(58.94, 2280.42)"
466.5049504950495,"(10.11, 2227.52)","(17.19, 2169.53)","(-33.60, 2219.39)","(-41.98, 2186.01)","(2.90, 2275.25)","(48.50, 2116.31)","(59.39, 2281.38)"
466.7564356435644,"(9.90, 2228.01)","(16.90, 2172.01)","(-34.10, 2219.01)","(-42.10, 2187.01)","(3.90, 2277.01)","(48.90, 2116.51)","(59.90, 2283.01)"
467.00792079207923,"(9.81, 2228.34)","(16.72, 2173.59)","(-34.13, 2218.85)","(-42.35, 2188.32)","(4.54, 2278.31)","(48.98, 2117.39)","(60.41, 2284.75)"
467.25940594059404,"(9.69, 2228.11)","(16.57, 2173.62)","(-34.08, 2218.50)","(-42.54, 2188.71)","(4.62, 2278.42)","(48.36, 2118.57)","(60.60, 2285.25)"
467.5108910891089,"(9.79, 2228.27)","(16.71, 2173.21)","(-33.97, 2218.86)","(-42.33, 2188.57)","(4.44, 2278.18)","(47.31, 2120.81)","(60.52, 2284.92)"
467.76237623762376,"(10.10, 2228.78)","(17.10, 2172.78)","(-33.90, 2219.78)","(-41.90, 2187.78)","(4.10, 2277.78)","(46.10, 2123.78)","(60.10, 2283.78)"
468.0138613861386,"(10.57, 2229.49)","(17.71, 2172.69)","(-33.79, 2220.95)","(-41.52, 2186.59)","(3.73, 2277.42)","(45.09, 2127.05)","(59.44, 2282.28)"
468.2653465346535,"(11.69, 2230.96)","(19.05, 2173.89)","(-32.89, 2222.78)","(-40.82, 2186.24)","(3.99, 2278.08)","(45.15, 2130.98)","(59.34, 2281.83)"
468.51683168316833,"(12.66, 2232.10)","(20.32, 2175.36)","(-31.80, 2224.10)","(-40.56, 2186.27)","(4.22, 2278.91)","(45.64, 2134.32)","(59.30, 2281.99)"
468.7683168316832,"(13.44, 2232.91)","(21.44, 2176.91)","(-30.56, 2224.91)","(-40.56, 2186.91)","(4.44, 2279.91)","(46.44, 2136.91)","(59.44, 2282.91)"
469.019801980198,"(14.03, 2233.50)","(22.32, 2178.23)","(-29.42, 2225.40)","(-40.57, 2188.01)","(4.69, 2280.93)","(47.26, 2138.66)","(59.67, 2284.27)"
469.27128712871286,"(13.97, 2233.18)","(22.38, 2178.27)","(-29.18, 2225.00)","(-40.86, 2188.28)","(4.52, 2280.93)","(47.34, 2138.71)","(59.29, 2284.63)"
469.5227722772277,"(13.98, 2233.32)","(22.28, 2178.14)","(-29.36, 2225.16)","(-40.63, 2188.39)","(4.64, 2280.96)","(47.25, 2138.40)","(58.78, 2284.63)"
469.7742574257426,"(14.06, 2234.00)","(22.06, 2178.00)","(-29.94, 2226.00)","(-39.94, 2188.00)","(5.06, 2281.00)","(47.06, 2138.00)","(58.06, 2284.00)"
470.02574257425744,"(14.05, 2235.21)","(21.71, 2178.13)","(-30.78, 2227.52)","(-39.01, 2187.15)","(5.59, 2281.19)","(46.93, 2137.96)","(57.17, 2282.92)"
470.2772277227723,"(13.46, 2237.80)","(20.95, 2179.81)","(-31.94, 2230.62)","(-38.40, 2187.15)","(5.65, 2282.72)","(46.71, 2139.70)","(55.96, 2282.84)"
470.52871287128715,"(12.56, 2240.04)","(20.16, 2181.68)","(-32.88, 2233.69)","(-37.91, 2186.91)","(5.32, 2284.23)","(46.86, 2141.97)","(55.01, 2282.69)"
470.78019801980196,"(11.41, 2241.68)","(19.41, 2183.68)","(-33.59, 2236.68)","(-37.59, 2186.68)","(4.41, 2285.68)","(47.41, 2144.68)","(54.41, 2282.68)"
471.0316831683168,"(10.22, 2242.70)","(18.69, 2185.69)","(-34.29, 2239.78)","(-37.46, 2186.62)","(2.87, 2287.06)","(48.25, 2147.64)","(54.06, 2282.81)"
471.2831683168317,"(9.10, 2243.31)","(17.85, 2187.57)","(-35.49, 2243.26)","(-37.67, 2186.68)","(0.72, 2288.35)","(49.06, 2150.59)","(53.53, 2282.94)"
471.53465346534654,"(8.56, 2243.88)","(17.17, 2189.27)","(-37.16, 2247.29)","(-37.97, 2186.76)","(-1.48, 2289.57)","(49.95, 2153.40)","(52.79, 2282.93)"
471.7861386138614,"(8.64, 2244.74)","(16.64, 2190.74)","(-39.36, 2251.74)","(-38.36, 2186.74)","(-3.36, 2290.74)","(50.81, 2156.07)","(51.64, 2282.74)"
472.03762376237626,"(9.25, 2246.02)","(16.37, 2191.99)","(-41.81, 2256.13)","(-38.76, 2186.59)","(-4.61, 2291.86)","(51.61, 2158.71)","(50.21, 2282.44)"
472.2891089108911,"(10.58, 2247.56)","(16.88, 2193.04)","(-43.61, 2259.78)","(-38.56, 2186.36)","(-4.65, 2292.85)","(52.79, 2161.37)","(49.27, 2282.16)"
472.5405940594059,"(11.54, 2249.27)","(17.43, 2194.16)","(-45.09, 2262.39)","(-38.36, 2186.39)","(-4.37, 2293.86)","(53.58, 2164.17)","(48.43, 2282.27)"
472.7920792079208,"(11.95, 2250.89)","(17.95, 2195.56)","(-46.05, 2263.89)","(-38.05, 2186.89)","(-4.05, 2294.89)","(53.95, 2166.89)","(47.95, 2282.89)"
473.04356435643564,"(11.87, 2252.06)","(18.41, 2197.19)","(-46.48, 2264.48)","(-37.57, 2187.69)","(-3.91, 2295.76)","(53.97, 2168.93)","(47.86, 2283.76)"
473.2950495049505,"(11.67, 2252.03)","(18.89, 2198.32)","(-46.46, 2264.03)","(-36.91, 2187.87)","(-3.95, 2295.71)","(53.88, 2169.18)","(48.06, 2283.90)"
473.54653465346536,"(11.62, 2251.90)","(19.35, 2199.77)","(-46.30, 2264.08)","(-36.35, 2188.05)","(-4.11, 2295.75)","(53.80, 2168.64)","(48.16, 2284.02)"
473.7980198019802,"(11.88, 2251.87)","(19.88, 2201.20)","(-46.12, 2264.87)","(-36.12, 2187.87)","(-4.12, 2295.87)","(53.88, 2167.87)","(47.88, 2283.87)"
474.0495049504951,"(12.30, 2252.29)","(20.49, 2202.47)","(-46.00, 2266.41)","(-36.44, 2187.28)","(-3.75, 2296.32)","(54.10, 2168.15)","(47.11, 2283.55)"
474.3009900990099,"(12.30, 2253.94)","(21.02, 2204.08)","(-46.05, 2269.03)","(-37.48, 2187.02)","(-3.00, 2297.89)","(54.21, 2171.48)","(45.85, 2283.85)"
474.55247524752474,"(11.67, 2255.52)","(21.61, 2204.79)","(-45.99, 2271.17)","(-38.76, 2186.10)","(-1.65, 2299.40)","(54.30, 2177.53)","(44.72, 2283.60)"
474.8039603960396,"(10.11, 2256.79)","(22.11, 2204.79)","(-45.89, 2272.79)","(-39.89, 2184.79)","(0.11, 2300.79)","(54.30, 2186.18)","(44.11, 2282.79)"
475.05544554455446,"(7.66, 2257.84)","(22.30, 2204.73)","(-46.02, 2274.59)","(-40.47, 2183.61)","(2.00, 2302.22)","(54.27, 2196.45)","(44.19, 2281.61)"
475.3069306930693,"(4.75, 2259.20)","(22.02, 2205.65)","(-46.70, 2277.90)","(-40.28, 2183.33)","(3.73, 2304.17)","(54.40, 2206.83)","(44.83, 2280.60)"
475.5584158415842,"(2.05, 2260.52)","(21.25, 2207.40)","(-48.16, 2282.87)","(-39.31, 2183.50)","(5.14, 2306.12)","(54.97, 2214.56)","(45.64, 2279.33)"
475.80990099009904,"(0.13, 2262.20)","(20.13, 2210.20)","(-50.37, 2289.70)","(-37.87, 2184.20)","(6.13, 2308.20)","(56.13, 2218.20)","(46.13, 2278.20)"
476.06138613861384,"(-0.74, 2264.26)","(18.90, 2213.57)","(-53.03, 2297.52)","(-36.44, 2185.09)","(6.69, 2310.25)","(57.79, 2217.28)","(45.93, 2277.34)"
476.3128712871287,"(-0.73, 2266.11)","(17.84, 2216.38)","(-55.57, 2304.40)","(-35.49, 2185.37)","(6.83, 2311.65)","(59.61, 2212.42)","(44.98, 2276.40)"
476.56435643564356,"(-0.23, 2268.57)","(17.25, 2219.07)","(-57.32, 2309.94)","(-35.28, 2185.83)","(6.64, 2313.37)","(61.20, 2206.92)","(43.58, 2276.46)"
476.8158415841584,"(0.17, 2271.22)","(17.17, 2221.22)","(-57.83, 2313.22)","(-35.83, 2186.22)","(6.17, 2315.22)","(62.17, 2203.22)","(42.17, 2277.22)"
477.0673267326733,"(0.14, 2273.71)","(17.51, 2222.81)","(-56.99, 2314.43)","(-36.91, 2186.42)","(5.54, 2317.09)","(62.49, 2203.14)","(41.17, 2278.20)"
477.31881188118814,"(-0.32, 2275.85)","(18.05, 2224.22)","(-55.05, 2314.82)","(-38.10, 2186.42)","(4.95, 2318.92)","(62.49, 2207.14)","(40.74, 2278.90)"
477.570297029703,"(-1.15, 2277.20)","(18.30, 2225.48)","(-52.76, 2315.69)","(-39.21, 2185.87)","(4.39, 2320.21)","(62.51, 2213.75)","(40.50, 2278.50)"
477.8217821782178,"(-1.98, 2277.94)","(18.02, 2226.94)","(-50.73, 2318.52)","(-39.98, 2184.94)","(4.02, 2320.94)","(63.02, 2220.94)","(40.02, 2276.94)"
478.07326732673266,"(-2.41, 2278.74)","(17.27, 2229.03)","(-49.31, 2324.26)","(-40.20, 2184.29)","(4.02, 2321.59)","(64.31, 2226.95)","(39.00, 2274.95)"
478.3247524752475,"(-2.24, 2280.46)","(16.36, 2232.05)","(-48.48, 2332.85)","(-39.79, 2184.81)","(4.48, 2322.87)","(66.32, 2231.01)","(37.46, 2273.73)"
478.5762376237624,"(-1.73, 2282.61)","(15.45, 2234.90)","(-48.20, 2342.09)","(-39.03, 2186.08)","(5.16, 2324.34)","(68.36, 2232.39)","(35.56, 2273.33)"
478.82772277227724,"(-1.14, 2285.24)","(14.86, 2237.24)","(-48.14, 2350.24)","(-38.14, 2188.24)","(5.86, 2326.24)","(69.86, 2232.24)","(33.86, 2274.24)"
479.0792079207921,"(-0.75, 2287.33)","(14.71, 2238.09)","(-48.10, 2355.18)","(-37.41, 2190.23)","(6.35, 2327.78)","(70.44, 2231.39)","(32.85, 2275.60)"
479.33069306930696,"(-0.72, 2287.56)","(14.92, 2236.61)","(-48.05, 2355.58)","(-37.15, 2190.60)","(6.45, 2327.83)","(70.17, 2230.25)","(32.70, 2275.91)"
479.58217821782176,"(-0.85, 2287.54)","(15.42, 2235.12)","(-47.98, 2354.10)","(-37.36, 2190.69)","(6.29, 2328.03)","(69.76, 2231.30)","(33.30, 2276.31)"
479.8336633663366,"(-1.02, 2287.12)","(15.98, 2234.12)","(-48.02, 2352.12)","(-38.02, 2190.12)","(5.98, 2328.12)","(69.98, 2234.12)","(33.98, 2276.12)"
480.0851485148515,"(-1.17, 2286.87)","(16.36, 2234.45)","(-48.26, 2351.52)","(-38.97, 2189.35)","(5.65, 2328.43)","(71.28, 2238.12)","(33.93, 2275.58)"
480.33663366336634,"(-1.34, 2287.49)","(16.44, 2236.58)","(-48.57, 2353.54)","(-39.88, 2189.14)","(5.47, 2329.45)","(73.59, 2242.55)","(32.62, 2275.38)"
480.5881188118812,"(-1.57, 2288.17)","(16.32, 2239.01)","(-48.57, 2357.00)","(-40.29, 2188.92)","(5.59, 2330.27)","(76.22, 2245.56)","(30.12, 2275.01)"
480.83960396039606,"(-1.95, 2289.11)","(16.05, 2241.11)","(-47.95, 2361.11)","(-39.95, 2189.11)","(6.05, 2331.11)","(78.05, 2247.11)","(27.05, 2275.11)"
481.0910891089109,"(-2.57, 2290.30)","(15.56, 2242.22)","(-46.63, 2364.87)","(-38.95, 2189.86)","(6.68, 2332.17)","(77.91, 2247.76)","(24.34, 2276.03)"
481.3425742574257,"(-3.31, 2291.64)","(14.76, 2242.04)","(-44.78, 2367.67)","(-37.64, 2191.01)","(7.30, 2333.54)","(75.27, 2248.42)","(22.93, 2277.78)"
481.5940594059406,"(-3.80, 2293.01)","(13.65, 2240.85)","(-42.68, 2369.60)","(-36.43, 2192.27)","(7.85, 2335.29)","(70.59, 2249.93)","(23.55, 2280.04)"
481.84554455445544,"(-3.84, 2294.22)","(12.16, 2239.22)","(-40.84, 2371.22)","(-35.84, 2193.22)","(8.16, 2337.22)","(64.99, 2252.55)","(26.16, 2282.22)"
482.0970297029703,"(-2.99, 2295.58)","(10.75, 2238.32)","(-39.25, 2373.65)","(-35.74, 2194.11)","(8.52, 2339.51)","(60.33, 2256.42)","(30.54, 2284.20)"
482.34851485148516,"(-1.21, 2297.35)","(9.85, 2239.00)","(-37.79, 2377.55)","(-35.79, 2195.34)","(9.14, 2342.20)","(58.06, 2261.14)","(35.98, 2285.98)"
482.6,"(0.41, 2298.95)","(9.02, 2240.82)","(-37.00, 2382.07)","(-36.25, 2196.67)","(9.39, 2344.53)","(57.93, 2265.33)","(40.84, 2286.97)"
482.8514851485148,"(1.49, 2300.59)","(8.49, 2243.59)","(-36.51, 2386.59)","(-36.51, 2198.59)","(9.49, 2346.59)","(59.49, 2268.59)","(44.49, 2287.59)"
483.1029702970297,"(1.47, 2301.84)","(7.98, 2246.16)","(-36.32, 2389.67)","(-36.41, 2200.77)","(9.41, 2347.97)","(61.32, 2270.23)","(46.43, 2287.73)"
483.35445544554455,"(0.34, 2302.59)","(7.28, 2247.72)","(-36.36, 2390.49)","(-35.88, 2202.87)","(9.38, 2348.68)","(62.11, 2270.25)","(46.78, 2287.55)"
483.6059405940594,"(-0.98, 2303.84)","(6.70, 2248.84)","(-36.16, 2389.95)","(-34.57, 2205.34)","(10.23, 2349.86)","(61.67, 2269.94)","(46.50, 2288.17)"
483.85742574257426,"(-1.98, 2305.53)","(6.02, 2249.53)","(-35.98, 2388.53)","(-32.98, 2207.53)","(12.02, 2351.53)","(60.02, 2269.53)","(46.02, 2289.53)"
484.1089108910891,"(-2.37, 2307.78)","(5.04, 2250.39)","(-36.22, 2387.21)","(-31.76, 2209.21)","(14.39, 2353.85)","(57.70, 2269.37)","(45.44, 2291.66)"
484.360396039604,"(-2.07, 2310.47)","(3.82, 2251.95)","(-37.08, 2386.66)","(-31.29, 2210.31)","(16.75, 2356.60)","(55.58, 2269.45)","(44.75, 2294.33)"
484.6118811881188,"(-1.12, 2313.00)","(2.74, 2254.20)","(-38.39, 2386.73)","(-31.44, 2210.77)","(18.52, 2359.13)","(54.40, 2269.36)","(44.00, 2296.90)"
484.86336633663365,"(0.14, 2315.20)","(2.14, 2257.20)","(-39.86, 2387.20)","(-31.86, 2211.20)","(19.14, 2361.20)","(54.14, 2269.20)","(43.14, 2299.20)"
485.1148514851485,"(1.60, 2316.96)","(2.48, 2260.66)","(-40.90, 2387.65)","(-31.82, 2212.18)","(18.60, 2362.70)","(54.36, 2269.23)","(42.48, 2301.15)"
485.36633663366337,"(3.16, 2318.29)","(3.86, 2264.09)","(-41.18, 2387.75)","(-30.87, 2213.99)","(17.21, 2363.73)","(54.12, 2269.80)","(42.26, 2302.75)"
485.6178217821782,"(4.55, 2319.34)","(5.78, 2267.05)","(-40.88, 2387.52)","(-29.21, 2216.53)","(15.37, 2364.51)","(52.35, 2271.25)","(42.36, 2304.10)"
485.8693069306931,"(5.87, 2320.27)","(7.87, 2269.27)","(-40.13, 2387.27)","(-27.13, 2219.27)","(13.87, 2365.27)","(48.87, 2273.60)","(42.87, 2305.27)"
486.12079207920794,"(6.77, 2320.64)","(9.30, 2270.18)","(-39.59, 2386.86)","(-25.55, 2220.99)","(12.97, 2365.59)","(43.96, 2275.98)","(43.33, 2305.78)"
486.37227722772275,"(7.09, 2320.54)","(9.70, 2270.03)","(-39.51, 2386.57)","(-25.01, 2221.26)","(12.82, 2365.49)","(38.84, 2277.86)","(43.49, 2305.69)"
486.6237623762376,"(7.00, 2320.63)","(9.34, 2269.83)","(-39.59, 2387.02)","(-25.42, 2220.75)","(13.49, 2365.61)","(35.29, 2279.30)","(43.53, 2305.72)"
486.87524752475247,"(6.27, 2320.90)","(8.27, 2269.90)","(-39.73, 2387.90)","(-26.73, 2219.90)","(14.27, 2365.90)","(34.27, 2279.90)","(43.27, 2305.90)"
487.1267326732673,"(5.46, 2321.42)","(7.28, 2270.45)","(-39.16, 2388.82)","(-28.04, 2219.50)","(15.02, 2366.46)","(36.52, 2279.66)","(43.25, 2306.32)"
487.3782178217822,"(4.86, 2322.16)","(6.61, 2271.35)","(-37.73, 2389.39)","(-28.94, 2220.07)","(15.32, 2367.33)","(41.34, 2278.73)","(43.54, 2306.90)"
487.62970297029705,"(4.40, 2322.94)","(5.86, 2272.20)","(-36.05, 2389.32)","(-29.73, 2221.59)","(14.67, 2368.43)","(46.85, 2277.31)","(43.65, 2307.39)"
487.8811881188119,"(4.69, 2323.78)","(5.19, 2272.78)","(-34.31, 2388.78)","(-30.31, 2223.78)","(13.69, 2369.78)","(51.69, 2275.78)","(43.69, 2307.78)"
488.1326732673267,"(5.84, 2325.00)","(4.41, 2273.32)","(-33.11, 2388.39)","(-31.04, 2226.35)","(12.92, 2371.64)","(54.62, 2274.70)","(43.47, 2308.45)"
488.38415841584157,"(7.84, 2326.55)","(3.64, 2273.93)","(-32.72, 2388.36)","(-32.03, 2228.72)","(13.06, 2373.84)","(55.37, 2274.16)","(43.08, 2309.58)"
488.6356435643564,"(10.45, 2328.10)","(3.14, 2274.59)","(-33.07, 2388.47)","(-33.08, 2230.39)","(14.53, 2375.88)","(54.54, 2273.81)","(42.85, 2311.19)"
488.8871287128713,"(12.93, 2329.53)","(2.93, 2275.53)","(-34.07, 2388.53)","(-34.07, 2231.53)","(16.93, 2377.53)","(52.93, 2273.53)","(42.93, 2313.53)"
489.13861386138615,"(14.65, 2331.04)","(3.03, 2277.17)","(-35.39, 2388.61)","(-34.73, 2232.95)","(19.50, 2379.02)","(51.46, 2273.48)","(43.58, 2317.09)"
489.390099009901,"(15.26, 2332.46)","(3.33, 2279.33)","(-36.66, 2388.47)","(-34.87, 2235.08)","(21.35, 2380.30)","(50.75, 2273.45)","(44.97, 2321.79)"
489.64158415841587,"(14.82, 2333.51)","(3.65, 2281.46)","(-37.63, 2387.94)","(-34.59, 2237.91)","(21.83, 2381.30)","(50.95, 2273.07)","(47.10, 2327.22)"
489.89306930693067,"(13.88, 2334.30)","(3.88, 2283.30)","(-38.12, 2387.30)","(-34.12, 2241.30)","(20.88, 2382.30)","(51.88, 2272.30)","(49.88, 2333.13)"
490.14455445544553,"(12.96, 2335.25)","(3.91, 2284.92)","(-38.28, 2387.11)","(-34.03, 2245.02)","(18.85, 2383.80)","(52.98, 2271.36)","(52.89, 2339.49)"
490.3960396039604,"(12.60, 2336.53)","(3.92, 2286.35)","(-38.23, 2387.51)","(-34.66, 2248.48)","(16.55, 2385.89)","(53.83, 2270.30)","(55.78, 2346.02)"
490.64752475247525,"(13.03, 2338.17)","(4.21, 2287.67)","(-38.10, 2388.29)","(-36.06, 2251.18)","(14.79, 2388.41)","(54.19, 2269.15)","(58.24, 2352.33)"
490.8990099009901,"(13.97, 2340.19)","(4.97, 2289.19)","(-38.03, 2389.19)","(-38.03, 2253.19)","(13.97, 2391.19)","(53.97, 2268.19)","(59.97, 2358.19)"
491.15049504950497,"(15.06, 2342.27)","(6.37, 2290.92)","(-38.01, 2389.67)","(-39.99, 2254.72)","(14.18, 2393.76)","(53.39, 2267.51)","(60.92, 2363.12)"
491.4019801980198,"(15.84, 2344.24)","(8.23, 2292.93)","(-38.05, 2389.66)","(-41.44, 2256.46)","(15.04, 2395.98)","(52.69, 2267.41)","(61.10, 2366.94)"
491.65346534653463,"(16.08, 2345.99)","(10.21, 2295.19)","(-38.10, 2389.44)","(-42.12, 2259.06)","(16.06, 2397.84)","(52.12, 2268.08)","(60.66, 2369.67)"
491.9049504950495,"(15.92, 2347.37)","(11.92, 2297.37)","(-38.08, 2389.37)","(-42.08, 2262.70)","(16.92, 2399.37)","(51.92, 2269.37)","(59.92, 2371.37)"
492.15643564356435,"(15.48, 2347.69)","(12.84, 2298.50)","(-38.15, 2389.10)","(-42.01, 2266.52)","(17.28, 2399.95)","(51.90, 2270.23)","(59.04, 2371.64)"
492.4079207920792,"(15.20, 2347.45)","(12.97, 2298.69)","(-38.19, 2389.05)","(-42.44, 2270.37)","(17.29, 2399.97)","(52.03, 2270.55)","(58.50, 2371.24)"
492.65940594059407,"(15.41, 2347.39)","(12.61, 2298.42)","(-38.11, 2389.45)","(-43.72, 2274.23)","(17.21, 2399.92)","(52.18, 2270.44)","(58.78, 2371.15)"
492.91089108910893,"(16.05, 2347.81)","(12.05, 2297.81)","(-37.95, 2389.81)","(-45.95, 2277.81)","(17.05, 2399.81)","(52.05, 2269.81)","(60.05, 2371.81)"
493.1623762376238,"(16.86, 2349.80)","(11.64, 2297.96)","(-37.79, 2390.50)","(-48.75, 2281.99)","(16.68, 2400.49)","(51.46, 2269.71)","(62.26, 2374.31)"
493.4138613861386,"(17.56, 2352.85)","(11.55, 2298.53)","(-37.72, 2390.80)","(-51.44, 2286.48)","(15.91, 2401.52)","(50.42, 2270.01)","(65.05, 2378.15)"
493.66534653465345,"(17.96, 2356.18)","(11.77, 2299.01)","(-37.77, 2390.28)","(-53.30, 2290.92)","(14.67, 2402.43)","(49.15, 2270.52)","(67.86, 2382.59)"
493.9168316831683,"(18.05, 2359.36)","(12.05, 2299.36)","(-37.95, 2389.36)","(-53.95, 2295.36)","(13.05, 2403.36)","(48.05, 2271.36)","(70.05, 2387.36)"
494.16831683168317,"(18.32, 2361.89)","(12.47, 2299.48)","(-37.85, 2388.46)","(-53.17, 2299.54)","(11.76, 2404.37)","(47.86, 2272.32)","(71.46, 2392.18)"
494.41980198019803,"(18.76, 2363.64)","(12.63, 2299.61)","(-37.51, 2388.03)","(-51.70, 2303.33)","(11.05, 2405.67)","(48.61, 2273.17)","(71.77, 2397.11)"
